,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
LDA400_abstract_weight__1_context_contextual_contexts,0.1655726071466954,0.09721509105726708,0.13573928952538494,0.06686082902147927,0.07241371543377122,0.10223630198437418,0.006643322536636322,0.029893660145700635,0.058599490762233544,0.10350071203477265,0.040183757379396695,0.059464797732996316,0.041143266444544115,0.08383959447360578,0.025633312652026112,0.04756835551086493,0.08004019682600248,0.05003825284884595,0.12593009847528513,0.0020034138532669947,0.04368470944296847,0.10544307759320254,0.09610823937077571,0.03697408962677039,0.14775694300171338,0.0026013222498436645,0.03516360538395172,0.033816688995257166,0.10907326007076493,0.06172101189261948,0.07740627692668725,0.07330801299286967,0.026767532396191555,0.08976879450653147,0.07377410535357398,0.11470941807115123,0.08349514355368336,0.08901045401773858,0.09656506204166149,0.011485625770792521,0.005683657411967827,-0.06490084802660442,0.025572933473862768,0.05565459945307088,0.010431301172183908,0.024100298651974054,-0.024800437562176068,-0.006346337405796306,0.05335877093498592,-0.0930974031527726,-0.013045000613926378,-0.00021821724622311,0.021331214544727924,0.014260006445583794,0.06101370918544,0.04933220594048406,0.07127673780251957,0.005518960850959965,0.14287376498799154,0.0431836180307591,-0.03525006134711759,-0.05736704970048356,-0.006484912825864152,0.05754522565990092,0.07063347232267701,0.03550697352224091,0.06218766447833325,0.032088668593981046,0.0013472406135907596,0.05635852151543682,0.02050072800587393,0.07374506609750568,-0.0763042553912604,0.10998990816262462,-0.010995718370587732,0.012260101114093562,0.12271701698282732,0.03522510927428343,0.040944370153186055,-0.03165798748832757,0.005598686487920452,-0.06226903771399348,-0.03126020528533364,0.06306029872631527,-0.00886199092955296,0.01627063655882874,0.024740311749273887,0.027278312267546963,0.08150042269413577,0.05383073928222275,0.1016184573337846,0.01254355004339904,-0.0016107309970355128,0.015104833973494285,0.03197831403633975,0.0728542010052223,0.033348389203566066,0.03887209940606787,0.11175185434486352,0.04180639631584588,0.058412860615195884,0.006994694902922898,-0.028142700099254677,0.012579651517326176,0.028985707342177217,0.02488161995974908,0.05104829691712828,-0.09233772971904505,0.00871291447792401,0.05245759004732033,0.003792901179570548,0.03878122473153671,0.052095518728104195,0.014024822046160273,-0.035027661362648184,-0.009522300052826466,0.023302348156121016,0.014899198086721967,0.04244233900092738,-0.0343434795754767,0.05100038547812949,0.07966673782216896,0.009529554687420966,0.037599811596033574,-0.011646319003371562,0.02664850515021014,0.10148311560256712,0.05335271540610741,0.0428550113982742,0.043086935128897025,-0.0012305023254919755,0.04308141455206671,0.03742238395388829,0.0036375299785797633,0.11054675022784748,-0.025238403344488288,0.12307286338389378,0.11708918130220773,0.10169670666641366,-0.02043225520699223,0.009466112013887248,0.040164073369573526,0.013029747180417389,0.057190387117392855,0.010847695760725574,0.004984279342391037,0.07576238103088381,-0.018765273463274734,0.00216274384087647,-0.002765997043958605,0.045183106079263034,-0.01054898524490053,-0.07567014690205928,-0.06554133922357497,-0.07397909353499556,0.11695914098664907,0.09215381737943894,0.051848907882744405,0.0754891691016218,-0.04871736833448786,0.09554616195501325,0.005351525890279791,0.06660487659668556,0.10692923554375465,0.06689842023878738,0.07793587331934575,0.09442414161458061,-0.02727499908481984,0.05187724350338609,0.03778927409953523,0.0942938916572924,0.020770586327886795,0.16201238212527752,0.04221127453253416,-0.06530844645361975,0.11171079904965164,-0.09589612625806015,0.03171297669745893,0.047243126408351974,-0.06257260274851192,0.06983968661979625,0.1400455952513809,0.047127279248968125,0.13000363360509148,0.015830237140888128,0.09271932179629609,0.057559918795238474,0.12788764434425043,0.0309166191778591,0.08052690205584918,-0.05004856211978264,-0.03547144686162225,0.028935965587422976,0.04215748120406848,0.048789012885234954,-0.0010115714432323134,-0.013265729232807217,-0.0057875064607778815,-0.07813531188981787,0.01824966645051061,0.023728017035686833,0.03497412070927666,0.00785956599439598,0.08168892281511846,0.008496808409422017,0.03777000147584372,0.05366708877386369,0.08083706280004836,0.03208586894244556,-0.001382813427956869,0.0262523577555383,0.013556358823206325,0.07357893411485536,0.013931832903364789
LDA400_abstract_weight__4_mood_affective_induction,-0.04125476535035224,-0.15984407523249303,-0.045023367290529394,-0.1322554177123978,0.04998413870220453,-0.04603989232983221,-0.0853573620722559,-0.0054366814487879665,0.0007302036902069842,0.026536573153328465,0.03929626517905096,0.0021453981071234782,-0.07487028916370904,-0.05734799772004275,0.026185485280599805,-0.05394027774044547,0.05202750272800818,0.04116078442141789,-0.07609395532728215,-0.01555656709418924,-0.02329308426299714,0.04254211791655771,-0.10388075170984662,-0.052290176973007724,-0.04158132517938375,0.07558650118962662,-0.018077300512750197,-0.04224373761356857,0.09517344528845893,0.068286978976696,-0.057880007871264384,-0.07244092406447326,0.042803577036932494,-0.021560484878272387,-0.022640950073979912,0.03799625170469176,0.004017705889842234,0.016992077356405663,0.0488778859585609,-0.07045998100554803,-0.05430903096098846,-0.06790440519625922,-0.11775362290360834,0.0015171670600540247,-0.02459021968957277,-0.017029291575847674,-0.0015797633988130766,0.04233122660084273,-0.11175308631134892,0.015275862895870334,-0.04783864992199746,0.029276173315021997,-0.026689351526217906,-0.04692671441873861,-0.07128257926752928,-0.09768384665360566,0.07023449341192063,-0.04983597144832102,-0.08241774234389118,0.04927767272329312,0.03627940783768229,-0.0003198962451431376,0.03266719311089825,-0.03652239071902193,0.03041192945652001,-0.09342598377118728,-0.03494746620676654,-0.11455834523174417,-0.005275658989560232,0.041591454429128163,-0.047780754064348,0.09204400730191947,-0.11163946690736973,-0.048790905638465394,-0.08776219459772189,-0.011982170369725358,-0.08145277423928662,-0.016743635639899494,-0.023442393897691836,-0.025097434297575553,-0.06635860403065631,-0.03435883664916506,-0.012378055447496726,-0.008595310078645588,-0.04142385266014667,-0.05284056531389904,-0.030516613376097217,-0.06689319603601764,-0.00030222557908613114,-0.03456110236766239,0.030188219468537527,-0.021336006760507297,-0.11586763805449338,-0.1463954894278258,-0.03176022235024893,-0.08133780276441618,-0.0074605013689334,-0.012216587470354392,-0.07113603044346896,-0.06834929857045233,0.01566692530465479,-0.01576845582815561,-0.05474747032209897,-0.11425992964298377,-0.03302898748203729,-0.04586711129176887,-0.08930909374275987,-0.09758895163458232,0.009026585714694495,-0.09749654436599153,-0.09642823294329533,-0.045574942291453695,-0.016272061249564682,0.02611050079148863,-0.017232334544630742,-0.06895244441705964,-0.09053256784770053,-0.1460849042872581,0.03813355965103139,-0.1017478801562851,-0.009444623983009366,-0.04416591463672311,-0.0654530962859064,0.02806479646231146,-0.0275588466929041,-0.14690303552614237,-0.046153414199592124,-0.057048064177609936,-0.09051063268507867,-0.020343514432506836,-0.032555065143746446,-0.005048751914603736,-0.021231636012455604,-0.09747050970904429,-0.002239732447539309,-0.0753100661251619,-0.04300323912325561,0.012254779583889932,-0.05693092847616365,-0.07540825383701942,-0.11603642646614212,-0.014276076177600816,-0.05198006156314733,-0.03342196837980504,0.0006727470126205807,-0.035724827237921836,-0.036098389450901464,-0.10933252473745832,-0.026970028148111502,-0.08849356931056396,-0.01367527707467534,-0.0867397304979664,-0.023185456183896155,-0.0643178163031028,-0.021982046860502442,0.0032485800305831246,0.057313161403819486,-0.04487566234846188,0.06626076182345174,-0.04769008560978027,-0.05027321518875246,-0.13412982416664976,0.005144664894483909,-0.06329968423478327,0.04382196358772154,0.07720784985976517,0.035258188509994313,-0.042020834620135436,0.02559020310464979,-0.026876211523122192,-0.02380927844384082,-0.024285414638731764,0.0069541464236654105,-0.10564603911766442,-0.07057618020034849,0.14498536385063804,-0.044147784468871486,0.013617904009163505,0.03614657392596637,0.0010527417253943679,-0.08529816936281633,0.12338699295696627,-0.01323153693540131,0.016211633029216074,-0.006651107306239175,-0.04549076095194286,-0.1612222402752003,0.11608767419563018,-0.06714095933271778,-0.010278740016822179,-0.002648818942150773,-0.032385519771936086,-0.037131620542503345,-0.030261678715791464,-0.005370602925407666,0.04438587306895712,0.05357905048920273,-0.07931045942493939,-0.03097806543455918,-0.08453517281140718,-0.04393657206125237,0.006339249212942554,0.04333783604134585,-0.01393012815314463,-0.06072652609614127,0.028827436343871558,-0.03787499124597793,0.08598206846946443,-0.0459530297688393,0.01860390473549156,0.05578218419091027,-0.04818888540879591,-0.027854988148120877,-0.02083208401121007
LDA400_abstract_weight__5_judgments_judgment_judged,0.24692054006531933,0.15949528181285147,0.1501865744925372,0.07130334039017781,0.22624032428872104,0.1684767275483721,0.17693891005571374,0.07889191642663235,0.05833355125054284,0.16149637265665617,0.11547240863269556,-0.005198768955269426,0.07161477875509539,0.17231586912184652,0.07640799697152013,0.09261349696675744,0.13101250652532964,0.1398562967270537,0.13629904061411038,0.10367837313297944,0.09551440960817728,0.12343922867629363,0.16643034183818733,0.07421342692817905,0.19791221707510842,-0.014977295745889609,0.11834990530994635,0.06189775716570942,0.11901918422541792,0.05311308380031235,0.1068104684961167,0.08787736214083312,-0.042111274557196474,0.08078180665196238,0.08944136301030796,0.10520355302188973,0.0837972594906319,0.06907443803443869,0.07996714618597889,-0.02148976184639795,0.04065100545827542,0.03906382601325477,0.07581766294943555,0.017771696489392818,0.013305518277551885,0.037081235028745635,0.01012920689924436,0.03306238285538311,0.07042440533587935,-0.052953115537523375,-0.006891294528415954,-0.00039932139426096606,0.02307489012819261,0.049901191065130385,0.10194721633464823,0.08164567451092083,0.11174101925714716,0.01691565918538218,0.15194733843551095,0.03694313149869045,0.009431208354465313,-0.010399271400877147,0.000702132461883002,0.029981398360251335,0.10314740299510207,0.02933241504120288,0.06553496051919948,0.03274887641077488,0.026989554088080705,0.05556178025083345,0.07240926589361943,0.2152802532206431,-0.07245755151835165,0.0760891477810594,0.0036696671211028735,0.021138623089531166,0.10602653692760472,0.1059353376711852,0.025462124875680246,-0.021526860711325296,0.007312027287394086,-0.0827349333256063,0.06878151363475928,0.11258704395944732,-0.01882934644752707,-0.033613919420911076,0.024440041035857674,-0.027414587926822418,0.05341331693030119,0.07467892503799586,0.10094542138646402,0.06680191845329081,0.11751930205123577,0.08171922367155961,0.013585618907251731,0.20013006667558322,-0.002097544106122593,0.00982731752460202,0.13923093480487542,0.10345876771697236,0.09233800077161461,0.03759817121970195,-0.01647421710914747,0.038067342216047566,0.06773945630047797,0.06362578530257133,0.09789375406302875,-0.008975630885488894,-0.03407861244835442,0.0183576766925904,0.023231207889408856,0.0003428640654355003,0.04837232922891677,-0.03661214720136823,0.01786013122292776,0.040351936594995065,0.1403351864380376,0.0969001285463208,0.08923850082045708,-0.05560825108730717,0.07605032099167307,0.10360529314858573,0.010529772947196927,0.02484608885793157,-0.030373984678643547,0.05209314771486366,0.08649860279988884,0.04644075749136602,0.0736746292721188,0.0035011298864302148,0.008944239532013652,0.06584107451622528,0.009582749942369519,0.025838367540522825,0.09439503682830795,0.05017726856586457,0.17177726316437666,0.06801267187931113,0.12623477338927838,-0.011038558730883798,0.12511565105054145,0.06944677019699834,-0.014655326026695167,0.10187288751488971,0.013348435126894627,-0.014906760601346014,0.12979746357649252,0.014639024015048031,-0.035964537514019956,0.10164608360896775,0.10390436651134492,0.050908279769090535,-0.08563196413187346,-0.003997082704218271,-0.053070730819958514,0.09630591726192454,0.06714777755971921,0.0595895817625611,0.07207096168788385,-0.02803597843515315,0.11426993777749532,0.1683714691768321,0.12992953325132503,0.10280027673732349,0.10679862658493673,0.025598830852703917,0.1051093714367179,-0.0052532917001333205,0.025978111567901602,0.02112585013933063,0.13965297096995577,-0.001714706270911589,0.20568105255223804,0.12059955278880752,0.00830478017900743,0.2024742044322506,-0.0929677956665694,0.0717481192161913,-0.001385566518517176,-0.04662388150702643,0.06983643233606299,0.23289655085928268,0.09423968106291675,0.1806260004347941,0.01880284821018935,0.15540411777690322,0.15942400429052742,0.21467899884044905,0.07102927891038759,0.12033779583017923,-0.05802338680887075,0.060009014911013105,0.06682098976981551,0.05119446338469766,0.027349050167744075,0.04145801998306278,-0.06160915953993843,-0.01648960139499032,-0.01960499984121572,0.0807186169193111,0.052367194692393364,0.0680506162806276,0.01848750933434791,0.08324671090093588,0.08354698359264914,0.02879405250200681,0.03896800323730744,0.11174211648569599,0.03917224830782326,0.01922087652135301,0.04341253782236081,0.012538880089084173,0.03463900302094071,0.008169958248274588
LDA400_abstract_weight__7_passive_viewing_listening,0.07442048819360579,0.22565500824783113,0.03836856067722621,0.11077786467679016,-0.026983750533986717,0.07125198571428883,0.06345542346741294,0.07350269402114813,0.08060488508476002,0.08440749860672257,-0.026131606788456375,0.1164186228659046,0.16585475433492847,0.0608212721657518,-0.016135333375269637,0.0840672210796881,-0.046076090949327825,0.04417831398959916,0.010041888902910375,0.05097791262909145,0.10986217880375439,0.10858983764813714,0.08691093108717043,0.06342737676441398,0.05859267434552702,0.12176728942834901,0.06956774965254804,0.04704307130079179,-0.03908088692719876,-0.07099472474119613,0.14991464483898195,0.11535327908854447,0.058595772024268654,0.09301460128312788,-0.007027540347256511,0.029222745303449354,0.18652018837262815,0.1558016355085773,-0.12233457933093957,0.015842305931306398,0.02195334459583443,0.07271017482840185,-0.02404885921339104,-0.05959549561476212,0.04140220044442229,0.04676836511869231,-0.03462503766007471,0.018469541462667053,0.1277960456309155,0.05590143329101263,0.06553312133466921,0.04798976379385355,0.022191743731670405,-0.013545901306354906,0.11746615872594364,0.08989678170757384,-0.005746651366453798,0.13117852283165854,0.029917710543823826,-0.07899302293255513,-0.02948759316050703,0.024914258326552315,-0.07958127313308207,0.0023719158588746255,-0.05335546864232204,0.04585145372531748,0.010435685230053358,0.09620454886474111,0.0014272043366464933,-0.014240956390436793,0.005086884836616401,-0.04766875368030292,0.017124689638830414,0.0029334069996560857,0.07703153995730183,0.03540435501374833,0.1416405804570638,0.012090281671314988,0.020740532466777716,-0.008674770585438966,0.06360107316809151,0.08705969287658852,0.0049451495669194795,0.025264546640264958,0.0442953148695543,0.09700359642789828,-0.006591783939387395,0.06673572040860803,-0.018681103725545736,-0.061933038854768,-0.08347041405010475,0.056691263956420164,0.0034787696078310837,0.06790232654629375,0.019653110920183132,-0.0446782694359276,0.022327586927117005,0.07953957180662188,0.010176782574127793,0.05337114100529814,-0.027500738061240083,-0.0010437344306303597,0.057396691504196025,0.0325638106751615,0.0310412897644831,0.04359984933701391,0.04840047863588004,0.0834285567701851,0.05332118609262011,0.1661423487083252,0.050636439533512136,0.1341612625615357,-0.010698450610933836,0.10280598425831024,0.021670176107533943,0.0506032827708128,0.10711968310235757,0.06401993981682122,-0.05354038891496835,0.0896386724231406,-0.01967066500785733,0.028100100345859018,0.014996603124424345,0.014186304828609138,0.0521826011121568,0.09617865753797337,0.06217185160169934,0.07917622112032104,0.046738733932220534,0.03945014147548236,0.005362980027379985,0.03064482163228445,-0.006163745199009847,0.0191856818313939,-0.05765188209415828,0.04255675304892936,0.06664253550542501,-0.007713157338769577,0.17714351940410433,0.05514655231129896,0.013109496403580232,0.1014799183777172,0.14511771669973772,0.055776943888364634,-0.0587076183167346,0.05580765596995752,0.07323509254789348,0.1315590513618604,0.044605812414032824,0.03314742644195885,0.08067813374690472,0.0566620974195298,0.04846994189502922,0.00034114745038497723,0.08441734114646693,-0.0196358899282318,0.10235101102877091,0.051253871537868444,-0.11701890227583574,0.08443382324326582,-0.02818822341521158,0.052055482664343795,-0.06050997674496357,-0.010255428960700117,-0.03249261023547449,-0.03320046961721092,0.05930147674413469,-0.006632960574114823,-0.021613960813458802,0.1330758937969474,0.015500939408466502,0.018325553303744403,-0.06498712413920539,0.03332740366789904,0.047718509439606545,-0.0645547383575265,0.06606529508796813,-0.08573263023913784,0.059006919308499134,-0.011524620854559317,0.009435216817342886,-0.01573462256850202,-0.042278221639360604,-0.0002982641582592127,0.02114081928371536,0.045975699757904685,0.010035833547563414,-0.05321839168305409,0.16220213911818163,-0.0018345695240301206,0.037264538343263244,0.08523347967346354,0.003907139572335117,0.05678985886622246,0.21233834527772386,-0.012303318332708268,0.133694796674605,0.004558365449059513,0.03567358714068036,0.006317873430912885,0.031130517477920484,0.1821708804678643,-0.06652471092890176,0.09646193883666128,0.07729217530035262,0.017574731451939832,0.06462893537016275,-0.05780301109581518,0.03470842197442173,-0.03642799344391611,-0.03762823889726781,0.05166101967699392,0.046701036359662405,-0.007448232994687167
LDA400_abstract_weight__8_arousal_subjective_ratings,-0.02476736338813029,-0.13510934716741907,-0.03731531437988129,-0.1208070469394453,0.11995379135338265,0.005491195165340667,-0.0828651451413444,-0.058165757989342315,-0.03604169782821823,0.01879060090930821,0.029752302741633294,0.038683191655796395,-0.07968628017894794,-0.05308758315763386,0.0846144805744355,0.0010867397916423504,0.08993824250501019,0.05948229041507039,-0.11913768549670856,-0.04236194470316121,-0.023808096096193915,0.08263130185758726,-0.0873446741145972,-0.04617130064722618,-0.08657624231183722,0.06956241118700678,0.002690591096968466,-0.0491425780235604,0.07479235080398874,0.06638911168766168,-0.05856783773776112,-0.04367326098117271,-0.009466864633487239,-0.04441096883803044,-0.05040406799625929,0.06594180329481888,0.005045882484097132,-0.0036458054416839826,0.027005488780640685,-0.0938864618031307,-0.06991595752540099,-0.06666007056425391,-0.16049877824429046,-0.026032338420725307,-0.037599825132941855,-0.007304069450959163,-0.006819371519964816,0.03885143061650916,-0.03705429740428428,-0.0037592865486641,-0.08563831782767842,0.005531313428032495,-0.009761377013528574,-0.04153498834661918,-0.07820762523291167,-0.06579355210957771,0.09821145257207776,0.004685329806652866,-0.12818303008218143,-0.016446648362976473,0.025085461175827547,-0.055932917315841386,-0.02241280176350373,-0.06956923058330557,0.027738981342786153,-0.09600819157623025,-0.05280826048179224,-0.07182284396437262,-0.028261055580296866,0.10111063981412123,-0.03517992064436467,0.08508107405240072,-0.13630314545338965,-0.0920151685405054,-0.10273465373943753,-0.01883380696960394,-0.03334506766428922,-0.05518141808134451,-0.032427171708263765,0.01188445131017796,-0.03590430994110214,-0.03873547767730933,-0.03510098602420299,-0.03087396087836924,0.03169091675952684,-0.02662447940376484,0.022888289084397533,0.01914040688485757,0.05070418952049857,-0.02324147925527757,0.03006487807295776,-0.0009468697458346221,-0.13125768483869935,-0.09908303835068764,-0.027834099849973724,-0.049487737404081716,0.05123658741561823,-0.041013539603445344,-0.05995614609620933,-0.04508211471933929,0.018573205931919225,-0.0344078948896379,-0.053129835625048215,-0.04281609686290341,-0.027404317461216778,-0.05407942244726291,-0.027986147593255368,-0.0832050315738412,0.05544596427555182,-0.03220298315708521,-0.03943580256375711,0.012245408302680933,0.03115347108745579,0.0022963954618225976,-0.017998446281895505,-0.054844290263161996,-0.07288074440991063,-0.12533655801243374,-0.03158403799187877,-0.01359207993318685,-0.046508967918058836,-0.02195375006100323,-0.05902689855466895,-0.002057206939731699,-0.023208626038209418,-0.08776502376620621,-0.04384722929685604,-0.014321881692056865,-0.09044438783193379,-0.03212746725782656,-0.026603626847588654,-0.06314626528432599,-0.01119404545184082,-0.06438308594970674,0.028477104806407628,-0.04544768252702694,-0.03624137941405827,0.005687711671157384,-0.07651756643437373,-0.03730033050910054,-0.0730091486688075,-0.05402578341602428,0.00579812205275588,-0.026280084166407154,0.002256986709223297,0.01660320847713591,-0.06086431138713206,-0.04831100787683225,0.025238848391484204,-0.07418692547875834,0.00909830561932642,-0.07980626887631874,-0.023198313180630988,-0.10135623765359461,-0.0018314487258463573,0.038801125092986645,0.06587305883370516,-0.09312578914871664,0.015349430378315805,-0.012767893259345955,-0.07226224299720412,-0.11984502968608783,0.0600807098101951,-0.05506761829054477,0.026356784740283017,0.061212774979632116,0.03430046948337588,-0.07797986688991558,0.03108612254558599,-0.0019948397580519576,-0.059853846701921516,-0.05445685045346011,-0.045441998965084274,-0.08849857126577948,-0.08785546002401688,0.16552198877069724,-0.05469014279288399,0.050513003326976856,-0.021071632977303793,0.02640765552773159,-0.1064724321788503,0.11690720919259733,-0.07104448030718896,0.0003500053159274073,-0.031048220471054905,-0.07587679183946629,-0.11728589643128538,0.15005267223722887,-0.03750316061191729,-0.038901995236162994,-0.029720965826219796,-0.041751674067003926,-0.0828078308555406,-0.022597160425761705,-0.018519112205501634,0.05003445427057907,0.05269184802980072,-0.04470395834693763,-0.04808382250211533,-0.09209645049146274,-0.05437831490762864,0.03026122444417383,0.09727083393664034,-0.03015805472997075,-0.09052822027239901,0.024776649840054305,-0.033140490762895665,0.09111550645447651,-0.05103411535025316,-0.023009742122731432,0.09747594996487965,0.01591579381803282,-0.03644735562663557,-0.04457245417287089
LDA400_abstract_weight__10_timing_rhythm_beat,-0.15603563884275884,-0.12291970265900838,-0.2147618356309189,-0.08784605718663721,-0.18243221621315006,-0.11162461565926468,-0.11937741919556974,-0.05815681341757407,-0.04126102008072295,-0.171994105820908,-0.1111500755572316,-0.014995844965208734,0.03958070157694424,-0.2251719528061732,-0.13555106080434878,-0.15461290898007826,-0.19275549218645668,-0.1151372978577052,-0.011477095227245318,-0.055242198025813,-0.0445721356155148,-0.09406007472604958,-0.07358053936957533,0.04524338065386414,-0.054929041785899066,0.01265987661235393,-0.1326601105658248,0.04907819048910393,-0.1424252062233143,-0.09610018916872606,-0.06894568578478134,-0.08776961577351808,0.025966622099653135,-0.015929379753701924,-0.10835492114567921,-0.1342000641122453,0.004336578052189453,-0.03792382288305815,-0.09669693261176823,0.046052608705132364,-0.06818292932401027,-0.040274959857476006,-0.07369056443646836,-0.04729620288661276,-0.024297391245304244,-0.07268301465545582,-0.041942331236617385,-0.0682832604788345,0.04278082365302761,0.014903844960885869,0.002746655646993315,-0.00666402645891456,0.038776713555134706,-0.0487734000347639,-0.01992302997688212,-0.007742210546419802,-0.09016558088611808,-0.022904004499246948,-0.025602723223998373,-0.04335508638494103,-0.08456782857048954,0.04281219660921734,-0.029839620864144756,-0.05303969717526948,-0.11288978717820256,-0.01590529025106553,-0.025942951645656985,0.07261760815239132,-0.007409121809572471,-0.056735757152877805,-0.005763525725008503,-0.14006805990957055,0.09457896183956899,-0.013943172837294994,0.057869070542629866,-0.010160807043069632,0.014182155310105927,-0.0674749619160429,0.008037301264467013,-0.008580024484067264,-0.025810159537483342,0.07005226177627172,-0.019343139673042967,-0.0037557567740197045,0.05377184559507538,0.027229111463606473,0.04615715009226507,-0.0034712548573876257,0.0028476611459236586,-0.08625527743286937,-0.06960025130379362,-0.01649896951396164,-0.007388998404274665,-0.054800791371194583,0.05822358620523598,-0.08193808943878049,-0.013627064245334712,0.06509571699850525,-0.0027385545269254068,-0.017347117038453812,-0.017056927570774996,0.015154175752636903,0.044696204594814215,-0.026788042948824232,-0.006501959791116425,-0.039076316535067,-0.02097563596139654,0.04960593963144697,0.023083711304430328,0.10108832253003465,0.10120242925772496,0.02003383537599434,-0.00319232149500699,0.08853788188256108,0.05113346358578844,-0.02727237995359929,0.010166770936422804,-0.044565759991337044,-0.016219600617924657,0.1262245689771073,-0.06890130749910742,-0.0035195455029040108,-0.03206316536047217,0.011266215009145264,0.010090654411510885,0.015335117646730336,0.03260415089867885,-0.00037987310959408904,0.030526887136038457,0.024404336573923654,0.007845296793156568,-0.03658500211676161,-0.04316662955255932,0.047998028642123505,-0.04224769441369089,0.03160452733131971,-0.09042539181505307,-0.020967651136786926,0.0691463185873121,0.018037752783843362,0.019434691939099434,-0.06529631376235158,0.07243407013050845,0.004279888556349858,-0.07555868604715264,0.043509861463174815,-0.02656235221935302,0.09341879931296,0.016366740100994148,0.0012198156767970253,-0.07197351289771092,-0.0279804422660956,0.05058703541930946,0.026828928123927103,0.0025472067976865078,-0.05881919720950917,-0.012915323598814926,-0.08073204243657069,-0.0812822295118269,-0.042568558713440265,-0.031278077276620055,-0.02155215617257764,-0.11639320808496188,-0.04553486966854773,-0.11504791485298721,-0.027557492097636076,-0.03573875709471694,-0.00994150647848052,-0.045621619758153334,0.031360012552960496,-0.07699375690214391,0.06350615208486472,-0.09507425771025718,-0.021203165409555424,-0.056163671719425955,-0.15157485080476318,0.049287526323001034,-0.11007104835512439,0.02308854591765758,0.022882493293668465,-0.016336807356813483,-0.1135422188393565,-0.03740358917353936,-0.15012952020567893,-0.05250672918048632,-0.08145062576756852,-0.1030811164386147,-0.14781161703852003,-0.03536055966998585,-0.12402629212332328,0.08157624044317181,0.01037985473719349,-0.08821441186202272,-0.03508062442885573,0.04769497357700068,-0.069994584918847,0.14768276855263232,0.08066760018295734,0.018467864131181122,-0.05721159255662247,-0.07157523239715327,0.022061603565699233,-0.09802683079972094,-0.08250741068870951,-0.09785290505685777,-0.04045417016444577,-0.08405819419137568,-0.08347860415126633,-0.05352486178621405,-0.05877361529252237,-0.10495617084036347,-0.09474288998944899,-0.07212970351799981,-0.08727129647855678
